,game,model,experiment,episode,metric,value
9519,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_49,Lose,0.0
9520,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_49,Success,0.0
9521,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_de,episode_49,Main Score,
9522,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Request Count,11.0
9523,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Parsed Request Count,11.0
9524,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Violated Request Count,0.0
9525,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Request Success Ratio,1.0
9526,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Aborted,1.0
9527,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Lose,0.0
9528,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Success,0.0
9529,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_0,Main Score,
9530,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Request Count,2.0
9531,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Parsed Request Count,2.0
9532,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Violated Request Count,0.0
9533,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Request Success Ratio,1.0
9534,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Aborted,0.0
9535,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Lose,1.0
9536,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Success,0.0
9537,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Main Score,0.0
9538,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Sum of Points,0.0
9539,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_1,Pareto Optimal,0.0
9540,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Request Count,11.0
9541,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Parsed Request Count,11.0
9542,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Violated Request Count,0.0
9543,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Request Success Ratio,1.0
9544,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Aborted,1.0
9545,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Lose,0.0
9546,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Success,0.0
9547,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_2,Main Score,
9548,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Request Count,2.0
9549,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Parsed Request Count,2.0
9550,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Violated Request Count,0.0
9551,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Request Success Ratio,1.0
9552,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Aborted,0.0
9553,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Lose,0.0
9554,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Success,1.0
9555,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Main Score,61.111111111111114
9556,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Sum of Points,0.6111111111111112
9557,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_4,Pareto Optimal,0.0
9558,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Request Count,2.0
9559,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Parsed Request Count,1.0
9560,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Violated Request Count,1.0
9561,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Request Success Ratio,0.5
9562,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Aborted,1.0
9563,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Lose,0.0
9564,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Success,0.0
9565,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_5,Main Score,
9566,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Request Count,11.0
9567,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Parsed Request Count,11.0
9568,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Violated Request Count,0.0
9569,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Request Success Ratio,1.0
9570,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Aborted,1.0
9571,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Lose,0.0
9572,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Success,0.0
9573,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_6,Main Score,
9574,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Request Count,11.0
9575,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Parsed Request Count,11.0
9576,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Violated Request Count,0.0
9577,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Request Success Ratio,1.0
9578,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Aborted,1.0
9579,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Lose,0.0
9580,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Success,0.0
9581,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_7,Main Score,
9582,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Request Count,2.0
9583,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Parsed Request Count,2.0
9584,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Violated Request Count,0.0
9585,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Request Success Ratio,1.0
9586,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Aborted,0.0
9587,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Lose,1.0
9588,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Success,0.0
9589,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Main Score,0.0
9590,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Sum of Points,0.0
9591,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_9,Pareto Optimal,0.0
9592,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Request Count,11.0
9593,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Parsed Request Count,11.0
9594,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Violated Request Count,0.0
9595,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Request Success Ratio,1.0
9596,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Aborted,1.0
9597,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Lose,0.0
9598,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Success,0.0
9599,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_10,Main Score,
9600,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Request Count,2.0
9601,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Parsed Request Count,2.0
9602,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Violated Request Count,0.0
9603,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Request Success Ratio,1.0
9604,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Aborted,0.0
9605,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Lose,1.0
9606,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Success,0.0
9607,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Main Score,0.0
9608,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Sum of Points,0.0
9609,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_11,Pareto Optimal,0.0
9610,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Request Count,2.0
9611,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Parsed Request Count,2.0
9612,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Violated Request Count,0.0
9613,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Request Success Ratio,1.0
9614,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Aborted,0.0
9615,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Lose,1.0
9616,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Success,0.0
9617,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Main Score,0.0
9618,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Sum of Points,0.0
9619,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_12,Pareto Optimal,0.0
9620,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Request Count,1.0
9621,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Parsed Request Count,0.0
9622,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Violated Request Count,1.0
9623,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Request Success Ratio,0.0
9624,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Aborted,1.0
9625,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Lose,0.0
9626,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Success,0.0
9627,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_13,Main Score,
9628,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Request Count,2.0
9629,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Parsed Request Count,2.0
9630,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Violated Request Count,0.0
9631,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Request Success Ratio,1.0
9632,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Aborted,0.0
9633,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Lose,1.0
9634,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Success,0.0
9635,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Main Score,0.0
9636,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Sum of Points,0.0
9637,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_14,Pareto Optimal,0.0
9638,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Request Count,11.0
9639,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Parsed Request Count,11.0
9640,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Violated Request Count,0.0
9641,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Request Success Ratio,1.0
9642,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Aborted,1.0
9643,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Lose,0.0
9644,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Success,0.0
9645,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_15,Main Score,
9646,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Request Count,2.0
9647,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Parsed Request Count,2.0
9648,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Violated Request Count,0.0
9649,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Request Success Ratio,1.0
9650,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Aborted,0.0
9651,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Lose,1.0
9652,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Success,0.0
9653,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Main Score,0.0
9654,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Sum of Points,0.0
9655,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_16,Pareto Optimal,0.0
9656,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Request Count,11.0
9657,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Parsed Request Count,11.0
9658,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Violated Request Count,0.0
9659,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Request Success Ratio,1.0
9660,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Aborted,1.0
9661,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Lose,0.0
9662,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Success,0.0
9663,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_17,Main Score,
9664,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Request Count,12.0
9665,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Parsed Request Count,12.0
9666,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Violated Request Count,0.0
9667,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Request Success Ratio,1.0
9668,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Aborted,1.0
9669,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Lose,0.0
9670,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Success,0.0
9671,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_18,Main Score,
9672,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Request Count,2.0
9673,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Parsed Request Count,2.0
9674,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Violated Request Count,0.0
9675,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Request Success Ratio,1.0
9676,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Aborted,0.0
9677,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Lose,1.0
9678,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Success,0.0
9679,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Main Score,0.0
9680,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Sum of Points,0.0
9681,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_19,Pareto Optimal,0.0
9682,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Request Count,12.0
9683,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Parsed Request Count,12.0
9684,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Violated Request Count,0.0
9685,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Request Success Ratio,1.0
9686,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Aborted,1.0
9687,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Lose,0.0
9688,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Success,0.0
9689,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_20,Main Score,
9690,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Request Count,11.0
9691,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Parsed Request Count,11.0
9692,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Violated Request Count,0.0
9693,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Request Success Ratio,1.0
9694,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Aborted,1.0
9695,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Lose,0.0
9696,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Success,0.0
9697,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_22,Main Score,
9698,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Request Count,11.0
9699,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Parsed Request Count,11.0
9700,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Violated Request Count,0.0
9701,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Request Success Ratio,1.0
9702,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Aborted,1.0
9703,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Lose,0.0
9704,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Success,0.0
9705,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_23,Main Score,
9706,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Request Count,11.0
9707,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Parsed Request Count,11.0
9708,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Violated Request Count,0.0
9709,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Request Success Ratio,1.0
9710,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Aborted,1.0
9711,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Lose,0.0
9712,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Success,0.0
9713,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_24,Main Score,
9714,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Request Count,11.0
9715,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Parsed Request Count,11.0
9716,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Violated Request Count,0.0
9717,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Request Success Ratio,1.0
9718,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Aborted,1.0
9719,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Lose,0.0
9720,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Success,0.0
9721,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_25,Main Score,
9722,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_26,Request Count,11.0
9723,dond,gpt-3.5-turbo-0125-t0.0--gpt-3.5-turbo-0125-t0.0,0_coop_it,episode_26,Parsed Request Count,11.0
